0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0066549999999999995,0.03641,0.0066549999999999995,0.0,0.0,0.0
0.0,0.0,0.0,0.013309999999999995,0.14564,0.4300549999999999,0.14564,0.013309999999999995,0.0,0.0
0.0,0.0,0.013309999999999995,0.21845999999999996,1.2568899999999998,2.735,1.2568899999999998,0.21845999999999996,0.013309999999999995,0.0
0.0,0.0066549999999999995,0.14564,1.2568899999999998,5.17872,9.514520000000001,5.17872,1.25689,0.14564,0.0
0.0,0.03641,0.4300549999999999,2.735,9.514520000000001,16.162056000000003,9.514520000000001,2.735,0.42872399999999994,0.0
0.0,0.0066549999999999995,0.14564,1.2568899999999998,5.17872,9.514520000000001,5.17872,1.25689,0.14564,0.0
0.0,0.0,0.013309999999999995,0.21845999999999996,1.25689,2.735,1.25689,0.21845999999999996,0.013309999999999995,0.0
0.0,0.0,0.0,0.013309999999999995,0.14564,0.42872399999999994,0.14564,0.013309999999999995,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
