0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.10555137477318462,0.23669565434615644,0.3832709445466796,0.501749038423374,0.5386177776986889,0.4709985079720599,0.3184823832148428,0.1107250924820678,0.0
0.0,0.23669565434615644,0.5172291083640057,0.82810611460232,1.0850922549453992,1.1769140204892363,1.051553183489259,0.7133137952783367,0.34909771706901505,0.0
0.0,0.3832709445466796,0.82810611460232,1.3359656864054597,1.783596165805422,1.9855513784534813,1.8384909572304757,1.3170679043058544,0.8781657180477814,0.0
0.0,0.501749038423374,1.0850922549453992,1.783596165805422,2.441029805495644,2.7869343234308923,2.6416506624055844,2.0054944991358656,1.4640403913641817,0.0
0.0,0.5386177776986889,1.1769140204892363,1.9855513784534813,2.7869343234308923,3.2335093679188835,3.059988527920922,2.409427351381784,1.5590537902993118,0.0
0.0,0.4709985079720599,1.051553183489259,1.8384909572304757,2.6416506624055844,3.059988527920922,2.7623899709847697,2.143714019029879,0.7094939424729585,0.0
0.0,0.3184823832148428,0.7133137952783367,1.3170679043058544,2.0054944991358656,2.409427351381784,2.143714019029879,1.7565584094782534,-0.11755563810011005,0.0
0.0,0.1107250924820678,0.34909771706901505,0.8781657180477814,1.4640403913641817,1.5590537902993118,0.7094939424729585,-0.11755563810011005,-3.5359218394495686,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
